0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
4
4
7
7
9
9
10
14
17
18
31
48
51
52
61
103
105
111
173
232
290
304
393
631
806
841
869
1011
1053
2174
4369
